id,tarih,ürün,ürün besin değeri,ürün kategorisi,ürün üretim yeri,market,şehir
8032,2024-03-01,kaymak,350,süt ürünleri ve kahvaltılık,Yurt dışı,Y,S
8033,2024-03-01,bal,400,süt ürünleri ve kahvaltılık,Yurt dışı,Y,S
8034,2024-03-01,tereyağ,375,süt ürünleri ve kahvaltılık,Yurt dışı,Y,S
8035,2024-03-01,Armut,57,meyve,Yurt dışı,Y,S
8036,2024-03-01,Çilek,39,meyve,Yurt dışı,Y,S
8037,2024-03-01,Elma,52,meyve,Yurt dışı,Y,S
8038,2024-03-01,Erik türleri,60,meyve,Yurt dışı,Y,S
8039,2024-03-01,İncir,80,meyve,Yurt dışı,Y,S
8040,2024-03-01,Karadut,93,meyve,Yurt dışı,Y,S
8041,2024-03-01,Karpuz,24,meyve,Yurt dışı,Y,S
8042,2024-03-01,Kavun,28,meyve,Yurt dışı,Y,S
8043,2024-03-01,Kayısı,54,meyve,Yurt dışı,Y,S
8044,2024-03-01,Kiraz,79,meyve,Yurt dışı,Y,S
8045,2024-03-01,Limon,17,meyve,Yurt dışı,Y,S
8046,2024-03-01,Mandalina,36,meyve,Yurt dışı,Y,S
8047,2024-03-01,Muz,90,meyve,Yurt dışı,Y,S
8048,2024-03-01,Nar,77,meyve,Yurt dışı,Y,S
8049,2024-03-01,Portakal,41,meyve,Yurt dışı,Y,S
8050,2024-03-01,Şeftali,49,meyve,Yurt dışı,Y,S
8051,2024-03-01,Üzüm,74,meyve,Yurt dışı,Y,S
8052,2024-03-01,Vişne,57,meyve,Yurt dışı,Y,S
8053,2024-03-01,fındık,110,kuruyemiş,Yurt dışı,Y,S
8054,2024-03-01,fıstık,115,kuruyemiş,Yurt dışı,Y,S
8055,2024-03-01,kaju,100,kuruyemiş,Yurt dışı,Y,S
8056,2024-03-01,badem,110,kuruyemiş,Yurt dışı,Y,S
8057,2024-03-01,ceviz,120,kuruyemiş,Yurt dışı,Y,S
8058,2024-03-01,kıyma,120,et,Yurt içi,K,E
8059,2024-03-01,tavuk,103,et,Yurt içi,K,E
8060,2024-03-01,hindi,160,et,Yurt içi,K,E
8061,2024-03-01,Bakla-kuru,354,sebze ve bakliyat,Yurt içi,K,E
8062,2024-03-01,Bakla-taze,72,sebze ve bakliyat,Yurt içi,K,E
8063,2024-03-01,Bamya,42,sebze ve bakliyat,Yurt içi,K,E
8064,2024-03-01,Barbunya-kuru,346,sebze ve bakliyat,Yurt içi,K,E
8065,2024-03-01,Bezelye-taze,47,sebze ve bakliyat,Yurt içi,K,E
8066,2024-03-01,Biber-yeşil,25,sebze ve bakliyat,Yurt içi,K,E
8067,2024-03-01,Brüksel laha.,47,sebze ve bakliyat,Yurt içi,K,E
8068,2024-03-01,Domates,25,sebze ve bakliyat,Yurt içi,K,E
8069,2024-03-01,Enginar,63,sebze ve bakliyat,Yurt içi,K,E
8070,2024-03-01,Fasulye-kuru,333,sebze ve bakliyat,Yurt içi,K,E
8071,2024-03-01,Fasulye-taze,35,sebze ve bakliyat,Yurt içi,K,E
8072,2024-03-01,Havuç,42,sebze ve bakliyat,Yurt içi,K,E
8073,2024-03-01,Salatalık,8,sebze ve bakliyat,Yurt içi,K,E
8074,2024-03-01,Ispanak,25,sebze ve bakliyat,Yurt içi,K,E
8075,2024-03-01,Kabak,19,sebze ve bakliyat,Yurt içi,K,E
8076,2024-03-01,Karnabahar,25,sebze ve bakliyat,Yurt içi,K,E
8077,2024-03-01,Kereviz-baş,38,sebze ve bakliyat,Yurt içi,K,E
8078,2024-03-01,Kırmızı-pancar,42,sebze ve bakliyat,Yurt içi,K,E
8079,2024-03-01,Lahana,24,sebze ve bakliyat,Yurt içi,K,E
8080,2024-03-01,Mantar,16,sebze ve bakliyat,Yurt içi,K,E
8081,2024-03-01,Marul,15,sebze ve bakliyat,Yurt içi,K,E
8082,2024-03-01,Mercimek-kuru,351,sebze ve bakliyat,Yurt içi,K,E
8083,2024-03-01,Nohut,376,sebze ve bakliyat,Yurt içi,K,E
8084,2024-03-01,Pancar,42,sebze ve bakliyat,Yurt içi,K,E
8085,2024-03-01,Patates,83,sebze ve bakliyat,Yurt içi,K,E
8086,2024-03-01,Patlıcan,24,sebze ve bakliyat,Yurt içi,K,E
8087,2024-03-01,Pazı,27,sebze ve bakliyat,Yurt içi,K,E
8088,2024-03-01,Pırasa,52,sebze ve bakliyat,Yurt içi,K,E
8089,2024-03-01,Semizotu,32,sebze ve bakliyat,Yurt içi,K,E
8090,2024-03-01,Buğday ekmeği,247,tahıl ve ürünleri,Yurt içi,K,E
8091,2024-03-01,Bulgur,350,tahıl ve ürünleri,Yurt içi,K,E
8092,2024-03-01,Erişte,390,tahıl ve ürünleri,Yurt içi,K,E
8093,2024-03-01,Makarna,390,tahıl ve ürünleri,Yurt içi,K,E
8094,2024-03-01,Mısır,351,tahıl ve ürünleri,Yurt içi,K,E
8095,2024-03-01,Mısır unu,353,tahıl ve ürünleri,Yurt içi,K,E
8096,2024-03-01,Nişasta,353,tahıl ve ürünleri,Yurt içi,K,E
8097,2024-03-01,Pilav,368,tahıl ve ürünleri,Yurt içi,K,E
8098,2024-03-01,Pirinç unu,353,tahıl ve ürünleri,Yurt içi,K,E
8099,2024-03-01,Şehriye,390,tahıl ve ürünleri,Yurt içi,K,E
8100,2024-03-01,Tarhana,329,tahıl ve ürünleri,Yurt içi,K,E
8101,2024-03-01,Yulaf unu,402,tahıl ve ürünleri,Yurt içi,K,E
8102,2024-03-01,yumurta,100,süt ürünleri ve kahvaltılık,Yurt içi,K,E
8103,2024-03-01,beyaz peynir,150,süt ürünleri ve kahvaltılık,Yurt içi,K,E
8104,2024-03-01,Kaşar peyniri,170,süt ürünleri ve kahvaltılık,Yurt içi,K,E
8105,2024-03-01,krema,200,süt ürünleri ve kahvaltılık,Yurt içi,K,E
8106,2024-03-01,yoğurt,90,süt ürünleri ve kahvaltılık,Yurt içi,K,E
8107,2024-03-01,sucuk,125,süt ürünleri ve kahvaltılık,Yurt içi,K,E
8108,2024-03-01,salam,125,süt ürünleri ve kahvaltılık,Yurt içi,K,E
8109,2024-03-01,sosis,120,süt ürünleri ve kahvaltılık,Yurt içi,K,E
8110,2024-03-01,tam buğday ekmek,250,süt ürünleri ve kahvaltılık,Yurt içi,K,E
8111,2024-03-01,kaymak,350,süt ürünleri ve kahvaltılık,Yurt içi,K,E
8112,2024-03-01,bal,400,süt ürünleri ve kahvaltılık,Yurt içi,K,E
8113,2024-03-01,tereyağ,375,süt ürünleri ve kahvaltılık,Yurt içi,K,E
8114,2024-03-01,Armut,57,meyve,Yurt içi,K,E
8115,2024-03-01,Çilek,39,meyve,Yurt içi,K,E
8116,2024-03-01,Elma,52,meyve,Yurt içi,K,E
8117,2024-03-01,Erik türleri,60,meyve,Yurt içi,K,E
8118,2024-03-01,İncir,80,meyve,Yurt içi,K,E
8119,2024-03-01,Karadut,93,meyve,Yurt içi,K,E
8120,2024-03-01,Karpuz,24,meyve,Yurt içi,K,E
8121,2024-03-01,Kavun,28,meyve,Yurt içi,K,E
8122,2024-03-01,Kayısı,54,meyve,Yurt içi,K,E
8123,2024-03-01,Kiraz,79,meyve,Yurt içi,K,E
8124,2024-03-01,Limon,17,meyve,Yurt içi,K,E
8125,2024-03-01,Mandalina,36,meyve,Yurt içi,K,E
8126,2024-03-01,Muz,90,meyve,Yurt içi,K,E
8127,2024-03-01,Nar,77,meyve,Yurt içi,K,E
8128,2024-03-01,Portakal,41,meyve,Yurt içi,K,E
8129,2024-03-01,Şeftali,49,meyve,Yurt içi,K,E
8130,2024-03-01,Üzüm,74,meyve,Yurt içi,K,E
8131,2024-03-01,Vişne,57,meyve,Yurt içi,K,E
8132,2024-03-01,fındık,110,kuruyemiş,Yurt içi,K,E
8133,2024-03-01,fıstık,115,kuruyemiş,Yurt içi,K,E
8134,2024-03-01,kaju,100,kuruyemiş,Yurt içi,K,E
8135,2024-03-01,badem,110,kuruyemiş,Yurt içi,K,E
8136,2024-03-01,ceviz,120,kuruyemiş,Yurt içi,K,E
8137,2024-03-01,kıyma,120,et,Yurt dışı,K,E
8138,2024-03-01,tavuk,103,et,Yurt dışı,K,E
8139,2024-03-01,hindi,160,et,Yurt dışı,K,E
8140,2024-03-01,Bakla-kuru,354,sebze ve bakliyat,Yurt dışı,K,E
8141,2024-03-01,Bakla-taze,72,sebze ve bakliyat,Yurt dışı,K,E
8142,2024-03-01,Bamya,42,sebze ve bakliyat,Yurt dışı,K,E
8143,2024-03-01,Barbunya-kuru,346,sebze ve bakliyat,Yurt dışı,K,E
8144,2024-03-01,Bezelye-taze,47,sebze ve bakliyat,Yurt dışı,K,E
8145,2024-03-01,Biber-yeşil,25,sebze ve bakliyat,Yurt dışı,K,E
8146,2024-03-01,Brüksel laha.,47,sebze ve bakliyat,Yurt dışı,K,E
8147,2024-03-01,Domates,25,sebze ve bakliyat,Yurt dışı,K,E
8148,2024-03-01,Enginar,63,sebze ve bakliyat,Yurt dışı,K,E
8149,2024-03-01,Fasulye-kuru,333,sebze ve bakliyat,Yurt dışı,K,E
8150,2024-03-01,Fasulye-taze,35,sebze ve bakliyat,Yurt dışı,K,E
8151,2024-03-01,Havuç,42,sebze ve bakliyat,Yurt dışı,K,E
8152,2024-03-01,Salatalık,8,sebze ve bakliyat,Yurt dışı,K,E
8153,2024-03-01,Ispanak,25,sebze ve bakliyat,Yurt dışı,K,E
8154,2024-03-01,Kabak,19,sebze ve bakliyat,Yurt dışı,K,E
8155,2024-03-01,Karnabahar,25,sebze ve bakliyat,Yurt dışı,K,E
8156,2024-03-01,Kereviz-baş,38,sebze ve bakliyat,Yurt dışı,K,E
8157,2024-03-01,Kırmızı-pancar,42,sebze ve bakliyat,Yurt dışı,K,E
8158,2024-03-01,Lahana,24,sebze ve bakliyat,Yurt dışı,K,E
8159,2024-03-01,Mantar,16,sebze ve bakliyat,Yurt dışı,K,E
8160,2024-03-01,Marul,15,sebze ve bakliyat,Yurt dışı,K,E
8161,2024-03-01,Mercimek-kuru,351,sebze ve bakliyat,Yurt dışı,K,E
8162,2024-03-01,Nohut,376,sebze ve bakliyat,Yurt dışı,K,E
8163,2024-03-01,Pancar,42,sebze ve bakliyat,Yurt dışı,K,E
8164,2024-03-01,Patates,83,sebze ve bakliyat,Yurt dışı,K,E
8165,2024-03-01,Patlıcan,24,sebze ve bakliyat,Yurt dışı,K,E
8166,2024-03-01,Pazı,27,sebze ve bakliyat,Yurt dışı,K,E
8167,2024-03-01,Pırasa,52,sebze ve bakliyat,Yurt dışı,K,E
8168,2024-03-01,Semizotu,32,sebze ve bakliyat,Yurt dışı,K,E
8169,2024-03-01,Buğday ekmeği,247,tahıl ve ürünleri,Yurt dışı,K,E
8170,2024-03-01,Bulgur,350,tahıl ve ürünleri,Yurt dışı,K,E
8171,2024-03-01,Erişte,390,tahıl ve ürünleri,Yurt dışı,K,E
8172,2024-03-01,Makarna,390,tahıl ve ürünleri,Yurt dışı,K,E
8173,2024-03-01,Mısır,351,tahıl ve ürünleri,Yurt dışı,K,E
8174,2024-03-01,Mısır unu,353,tahıl ve ürünleri,Yurt dışı,K,E
8175,2024-03-01,Nişasta,353,tahıl ve ürünleri,Yurt dışı,K,E
8176,2024-03-01,Pilav,368,tahıl ve ürünleri,Yurt dışı,K,E
8177,2024-03-01,Pirinç unu,353,tahıl ve ürünleri,Yurt dışı,K,E
8178,2024-03-01,Şehriye,390,tahıl ve ürünleri,Yurt dışı,K,E
8179,2024-03-01,Tarhana,329,tahıl ve ürünleri,Yurt dışı,K,E
8180,2024-03-01,Yulaf unu,402,tahıl ve ürünleri,Yurt dışı,K,E
8181,2024-03-01,yumurta,100,süt ürünleri ve kahvaltılık,Yurt dışı,K,E
8182,2024-03-01,beyaz peynir,150,süt ürünleri ve kahvaltılık,Yurt dışı,K,E
8183,2024-03-01,Kaşar peyniri,170,süt ürünleri ve kahvaltılık,Yurt dışı,K,E
8184,2024-03-01,krema,200,süt ürünleri ve kahvaltılık,Yurt dışı,K,E
8185,2024-03-01,yoğurt,90,süt ürünleri ve kahvaltılık,Yurt dışı,K,E
8186,2024-03-01,sucuk,125,süt ürünleri ve kahvaltılık,Yurt dışı,K,E
8187,2024-03-01,salam,125,süt ürünleri ve kahvaltılık,Yurt dışı,K,E
8188,2024-03-01,sosis,120,süt ürünleri ve kahvaltılık,Yurt dışı,K,E
8189,2024-03-01,tam buğday ekmek,250,süt ürünleri ve kahvaltılık,Yurt dışı,K,E
8190,2024-03-01,kaymak,350,süt ürünleri ve kahvaltılık,Yurt dışı,K,E
8191,2024-03-01,bal,400,süt ürünleri ve kahvaltılık,Yurt dışı,K,E
8192,2024-03-01,tereyağ,375,süt ürünleri ve kahvaltılık,Yurt dışı,K,E
8193,2024-03-01,Armut,57,meyve,Yurt dışı,K,E
8194,2024-03-01,Çilek,39,meyve,Yurt dışı,K,E
8195,2024-03-01,Elma,52,meyve,Yurt dışı,K,E
8196,2024-03-01,Erik türleri,60,meyve,Yurt dışı,K,E
8197,2024-03-01,İncir,80,meyve,Yurt dışı,K,E
8198,2024-03-01,Karadut,93,meyve,Yurt dışı,K,E
8199,2024-03-01,Karpuz,24,meyve,Yurt dışı,K,E
8200,2024-03-01,Kavun,28,meyve,Yurt dışı,K,E
8201,2024-03-01,Kayısı,54,meyve,Yurt dışı,K,E
8202,2024-03-01,Kiraz,79,meyve,Yurt dışı,K,E
8203,2024-03-01,Limon,17,meyve,Yurt dışı,K,E
8204,2024-03-01,Mandalina,36,meyve,Yurt dışı,K,E
8205,2024-03-01,Muz,90,meyve,Yurt dışı,K,E
8206,2024-03-01,Nar,77,meyve,Yurt dışı,K,E
8207,2024-03-01,Portakal,41,meyve,Yurt dışı,K,E
8208,2024-03-01,Şeftali,49,meyve,Yurt dışı,K,E
8209,2024-03-01,Üzüm,74,meyve,Yurt dışı,K,E
8210,2024-03-01,Vişne,57,meyve,Yurt dışı,K,E
8211,2024-03-01,fındık,110,kuruyemiş,Yurt dışı,K,E
8212,2024-03-01,fıstık,115,kuruyemiş,Yurt dışı,K,E
8213,2024-03-01,kaju,100,kuruyemiş,Yurt dışı,K,E
8214,2024-03-01,badem,110,kuruyemiş,Yurt dışı,K,E
8215,2024-03-01,ceviz,120,kuruyemiş,Yurt dışı,K,E
8216,2024-03-01,kıyma,120,et,Yurt içi,C,E
8217,2024-03-01,tavuk,103,et,Yurt içi,C,E
8218,2024-03-01,hindi,160,et,Yurt içi,C,E
8219,2024-03-01,Bakla-kuru,354,sebze ve bakliyat,Yurt içi,C,E
8220,2024-03-01,Bakla-taze,72,sebze ve bakliyat,Yurt içi,C,E
8221,2024-03-01,Bamya,42,sebze ve bakliyat,Yurt içi,C,E
8222,2024-03-01,Barbunya-kuru,346,sebze ve bakliyat,Yurt içi,C,E
8223,2024-03-01,Bezelye-taze,47,sebze ve bakliyat,Yurt içi,C,E
8224,2024-03-01,Biber-yeşil,25,sebze ve bakliyat,Yurt içi,C,E
8225,2024-03-01,Brüksel laha.,47,sebze ve bakliyat,Yurt içi,C,E
8226,2024-03-01,Domates,25,sebze ve bakliyat,Yurt içi,C,E
8227,2024-03-01,Enginar,63,sebze ve bakliyat,Yurt içi,C,E
8228,2024-03-01,Fasulye-kuru,333,sebze ve bakliyat,Yurt içi,C,E
8229,2024-03-01,Fasulye-taze,35,sebze ve bakliyat,Yurt içi,C,E
8230,2024-03-01,Havuç,42,sebze ve bakliyat,Yurt içi,C,E
8231,2024-03-01,Salatalık,8,sebze ve bakliyat,Yurt içi,C,E
8232,2024-03-01,Ispanak,25,sebze ve bakliyat,Yurt içi,C,E
8233,2024-03-01,Kabak,19,sebze ve bakliyat,Yurt içi,C,E
8234,2024-03-01,Karnabahar,25,sebze ve bakliyat,Yurt içi,C,E
8235,2024-03-01,Kereviz-baş,38,sebze ve bakliyat,Yurt içi,C,E
8236,2024-03-01,Kırmızı-pancar,42,sebze ve bakliyat,Yurt içi,C,E
8237,2024-03-01,Lahana,24,sebze ve bakliyat,Yurt içi,C,E
8238,2024-03-01,Mantar,16,sebze ve bakliyat,Yurt içi,C,E
8239,2024-03-01,Marul,15,sebze ve bakliyat,Yurt içi,C,E
8240,2024-03-01,Mercimek-kuru,351,sebze ve bakliyat,Yurt içi,C,E
8241,2024-03-01,Nohut,376,sebze ve bakliyat,Yurt içi,C,E
8242,2024-03-01,Pancar,42,sebze ve bakliyat,Yurt içi,C,E
8243,2024-03-01,Patates,83,sebze ve bakliyat,Yurt içi,C,E
8244,2024-03-01,Patlıcan,24,sebze ve bakliyat,Yurt içi,C,E
8245,2024-03-01,Pazı,27,sebze ve bakliyat,Yurt içi,C,E
8246,2024-03-01,Pırasa,52,sebze ve bakliyat,Yurt içi,C,E
8247,2024-03-01,Semizotu,32,sebze ve bakliyat,Yurt içi,C,E
8248,2024-03-01,Buğday ekmeği,247,tahıl ve ürünleri,Yurt içi,C,E
8249,2024-03-01,Bulgur,350,tahıl ve ürünleri,Yurt içi,C,E
8250,2024-03-01,Erişte,390,tahıl ve ürünleri,Yurt içi,C,E
8251,2024-03-01,Makarna,390,tahıl ve ürünleri,Yurt içi,C,E
8252,2024-03-01,Mısır,351,tahıl ve ürünleri,Yurt içi,C,E
8253,2024-03-01,Mısır unu,353,tahıl ve ürünleri,Yurt içi,C,E
8254,2024-03-01,Nişasta,353,tahıl ve ürünleri,Yurt içi,C,E
8255,2024-03-01,Pilav,368,tahıl ve ürünleri,Yurt içi,C,E
8256,2024-03-01,Pirinç unu,353,tahıl ve ürünleri,Yurt içi,C,E
8257,2024-03-01,Şehriye,390,tahıl ve ürünleri,Yurt içi,C,E
8258,2024-03-01,Tarhana,329,tahıl ve ürünleri,Yurt içi,C,E
8259,2024-03-01,Yulaf unu,402,tahıl ve ürünleri,Yurt içi,C,E
8260,2024-03-01,yumurta,100,süt ürünleri ve kahvaltılık,Yurt içi,C,E
8261,2024-03-01,beyaz peynir,150,süt ürünleri ve kahvaltılık,Yurt içi,C,E
8262,2024-03-01,Kaşar peyniri,170,süt ürünleri ve kahvaltılık,Yurt içi,C,E
8263,2024-03-01,krema,200,süt ürünleri ve kahvaltılık,Yurt içi,C,E
8264,2024-03-01,yoğurt,90,süt ürünleri ve kahvaltılık,Yurt içi,C,E
8265,2024-03-01,sucuk,125,süt ürünleri ve kahvaltılık,Yurt içi,C,E
8266,2024-03-01,salam,125,süt ürünleri ve kahvaltılık,Yurt içi,C,E
8267,2024-03-01,sosis,120,süt ürünleri ve kahvaltılık,Yurt içi,C,E
8268,2024-03-01,tam buğday ekmek,250,süt ürünleri ve kahvaltılık,Yurt içi,C,E
8269,2024-03-01,kaymak,350,süt ürünleri ve kahvaltılık,Yurt içi,C,E
8270,2024-03-01,bal,400,süt ürünleri ve kahvaltılık,Yurt içi,C,E
8271,2024-03-01,tereyağ,375,süt ürünleri ve kahvaltılık,Yurt içi,C,E
8272,2024-03-01,Armut,57,meyve,Yurt içi,C,E
8273,2024-03-01,Çilek,39,meyve,Yurt içi,C,E
8274,2024-03-01,Elma,52,meyve,Yurt içi,C,E
8275,2024-03-01,Erik türleri,60,meyve,Yurt içi,C,E
8276,2024-03-01,İncir,80,meyve,Yurt içi,C,E
8277,2024-03-01,Karadut,93,meyve,Yurt içi,C,E
8278,2024-03-01,Karpuz,24,meyve,Yurt içi,C,E
8279,2024-03-01,Kavun,28,meyve,Yurt içi,C,E
8280,2024-03-01,Kayısı,54,meyve,Yurt içi,C,E
8281,2024-03-01,Kiraz,79,meyve,Yurt içi,C,E
8282,2024-03-01,Limon,17,meyve,Yurt içi,C,E
8283,2024-03-01,Mandalina,36,meyve,Yurt içi,C,E
8284,2024-03-01,Muz,90,meyve,Yurt içi,C,E
8285,2024-03-01,Nar,77,meyve,Yurt içi,C,E
8286,2024-03-01,Portakal,41,meyve,Yurt içi,C,E
8287,2024-03-01,Şeftali,49,meyve,Yurt içi,C,E
8288,2024-03-01,Üzüm,74,meyve,Yurt içi,C,E
8289,2024-03-01,Vişne,57,meyve,Yurt içi,C,E
8290,2024-03-01,fındık,110,kuruyemiş,Yurt içi,C,E
8291,2024-03-01,fıstık,115,kuruyemiş,Yurt içi,C,E
8292,2024-03-01,kaju,100,kuruyemiş,Yurt içi,C,E
8293,2024-03-01,badem,110,kuruyemiş,Yurt içi,C,E
8294,2024-03-01,ceviz,120,kuruyemiş,Yurt içi,C,E
8295,2024-03-01,kıyma,120,et,Yurt dışı,C,E
8296,2024-03-01,tavuk,103,et,Yurt dışı,C,E
8297,2024-03-01,hindi,160,et,Yurt dışı,C,E
8298,2024-03-01,Bakla-kuru,354,sebze ve bakliyat,Yurt dışı,C,E
8299,2024-03-01,Bakla-taze,72,sebze ve bakliyat,Yurt dışı,C,E
8300,2024-03-01,Bamya,42,sebze ve bakliyat,Yurt dışı,C,E
8301,2024-03-01,Barbunya-kuru,346,sebze ve bakliyat,Yurt dışı,C,E
8302,2024-03-01,Bezelye-taze,47,sebze ve bakliyat,Yurt dışı,C,E
8303,2024-03-01,Biber-yeşil,25,sebze ve bakliyat,Yurt dışı,C,E
8304,2024-03-01,Brüksel laha.,47,sebze ve bakliyat,Yurt dışı,C,E
8305,2024-03-01,Domates,25,sebze ve bakliyat,Yurt dışı,C,E
8306,2024-03-01,Enginar,63,sebze ve bakliyat,Yurt dışı,C,E
8307,2024-03-01,Fasulye-kuru,333,sebze ve bakliyat,Yurt dışı,C,E
8308,2024-03-01,Fasulye-taze,35,sebze ve bakliyat,Yurt dışı,C,E
8309,2024-03-01,Havuç,42,sebze ve bakliyat,Yurt dışı,C,E
8310,2024-03-01,Salatalık,8,sebze ve bakliyat,Yurt dışı,C,E
8311,2024-03-01,Ispanak,25,sebze ve bakliyat,Yurt dışı,C,E
8312,2024-03-01,Kabak,19,sebze ve bakliyat,Yurt dışı,C,E
8313,2024-03-01,Karnabahar,25,sebze ve bakliyat,Yurt dışı,C,E
8314,2024-03-01,Kereviz-baş,38,sebze ve bakliyat,Yurt dışı,C,E
8315,2024-03-01,Kırmızı-pancar,42,sebze ve bakliyat,Yurt dışı,C,E
8316,2024-03-01,Lahana,24,sebze ve bakliyat,Yurt dışı,C,E
8317,2024-03-01,Mantar,16,sebze ve bakliyat,Yurt dışı,C,E
8318,2024-03-01,Marul,15,sebze ve bakliyat,Yurt dışı,C,E
8319,2024-03-01,Mercimek-kuru,351,sebze ve bakliyat,Yurt dışı,C,E
8320,2024-03-01,Nohut,376,sebze ve bakliyat,Yurt dışı,C,E
8321,2024-03-01,Pancar,42,sebze ve bakliyat,Yurt dışı,C,E
8322,2024-03-01,Patates,83,sebze ve bakliyat,Yurt dışı,C,E
8323,2024-03-01,Patlıcan,24,sebze ve bakliyat,Yurt dışı,C,E
8324,2024-03-01,Pazı,27,sebze ve bakliyat,Yurt dışı,C,E
8325,2024-03-01,Pırasa,52,sebze ve bakliyat,Yurt dışı,C,E
8326,2024-03-01,Semizotu,32,sebze ve bakliyat,Yurt dışı,C,E
8327,2024-03-01,Buğday ekmeği,247,tahıl ve ürünleri,Yurt dışı,C,E
8328,2024-03-01,Bulgur,350,tahıl ve ürünleri,Yurt dışı,C,E
8329,2024-03-01,Erişte,390,tahıl ve ürünleri,Yurt dışı,C,E
8330,2024-03-01,Makarna,390,tahıl ve ürünleri,Yurt dışı,C,E
8331,2024-03-01,Mısır,351,tahıl ve ürünleri,Yurt dışı,C,E
8332,2024-03-01,Mısır unu,353,tahıl ve ürünleri,Yurt dışı,C,E
8333,2024-03-01,Nişasta,353,tahıl ve ürünleri,Yurt dışı,C,E
8334,2024-03-01,Pilav,368,tahıl ve ürünleri,Yurt dışı,C,E
8335,2024-03-01,Pirinç unu,353,tahıl ve ürünleri,Yurt dışı,C,E
8336,2024-03-01,Şehriye,390,tahıl ve ürünleri,Yurt dışı,C,E
8337,2024-03-01,Tarhana,329,tahıl ve ürünleri,Yurt dışı,C,E
8338,2024-03-01,Yulaf unu,402,tahıl ve ürünleri,Yurt dışı,C,E
8339,2024-03-01,yumurta,100,süt ürünleri ve kahvaltılık,Yurt dışı,C,E
8340,2024-03-01,beyaz peynir,150,süt ürünleri ve kahvaltılık,Yurt dışı,C,E
8341,2024-03-01,Kaşar peyniri,170,süt ürünleri ve kahvaltılık,Yurt dışı,C,E
8342,2024-03-01,krema,200,süt ürünleri ve kahvaltılık,Yurt dışı,C,E
8343,2024-03-01,yoğurt,90,süt ürünleri ve kahvaltılık,Yurt dışı,C,E
8344,2024-03-01,sucuk,125,süt ürünleri ve kahvaltılık,Yurt dışı,C,E
8345,2024-03-01,salam,125,süt ürünleri ve kahvaltılık,Yurt dışı,C,E
8346,2024-03-01,sosis,120,süt ürünleri ve kahvaltılık,Yurt dışı,C,E
8347,2024-03-01,tam buğday ekmek,250,süt ürünleri ve kahvaltılık,Yurt dışı,C,E
8348,2024-03-01,kaymak,350,süt ürünleri ve kahvaltılık,Yurt dışı,C,E
8349,2024-03-01,bal,400,süt ürünleri ve kahvaltılık,Yurt dışı,C,E
8350,2024-03-01,tereyağ,375,süt ürünleri ve kahvaltılık,Yurt dışı,C,E
8351,2024-03-01,Armut,57,meyve,Yurt dışı,C,E
8352,2024-03-01,Çilek,39,meyve,Yurt dışı,C,E
8353,2024-03-01,Elma,52,meyve,Yurt dışı,C,E
8354,2024-03-01,Erik türleri,60,meyve,Yurt dışı,C,E
8355,2024-03-01,İncir,80,meyve,Yurt dışı,C,E
8356,2024-03-01,Karadut,93,meyve,Yurt dışı,C,E
8357,2024-03-01,Karpuz,24,meyve,Yurt dışı,C,E
8358,2024-03-01,Kavun,28,meyve,Yurt dışı,C,E
8359,2024-03-01,Kayısı,54,meyve,Yurt dışı,C,E
8360,2024-03-01,Kiraz,79,meyve,Yurt dışı,C,E
8361,2024-03-01,Limon,17,meyve,Yurt dışı,C,E
8362,2024-03-01,Mandalina,36,meyve,Yurt dışı,C,E
8363,2024-03-01,Muz,90,meyve,Yurt dışı,C,E
8364,2024-03-01,Nar,77,meyve,Yurt dışı,C,E
8365,2024-03-01,Portakal,41,meyve,Yurt dışı,C,E
8366,2024-03-01,Şeftali,49,meyve,Yurt dışı,C,E
8367,2024-03-01,Üzüm,74,meyve,Yurt dışı,C,E
8368,2024-03-01,Vişne,57,meyve,Yurt dışı,C,E
8369,2024-03-01,fındık,110,kuruyemiş,Yurt dışı,C,E
8370,2024-03-01,fıstık,115,kuruyemiş,Yurt dışı,C,E
8371,2024-03-01,kaju,100,kuruyemiş,Yurt dışı,C,E
8372,2024-03-01,badem,110,kuruyemiş,Yurt dışı,C,E
8373,2024-03-01,ceviz,120,kuruyemiş,Yurt dışı,C,E
8374,2024-03-01,kıyma,120,et,Yurt içi,Y,E
8375,2024-03-01,tavuk,103,et,Yurt içi,Y,E
8376,2024-03-01,hindi,160,et,Yurt içi,Y,E
8377,2024-03-01,Bakla-kuru,354,sebze ve bakliyat,Yurt içi,Y,E
8378,2024-03-01,Bakla-taze,72,sebze ve bakliyat,Yurt içi,Y,E
8379,2024-03-01,Bamya,42,sebze ve bakliyat,Yurt içi,Y,E
8380,2024-03-01,Barbunya-kuru,346,sebze ve bakliyat,Yurt içi,Y,E
8381,2024-03-01,Bezelye-taze,47,sebze ve bakliyat,Yurt içi,Y,E
8382,2024-03-01,Biber-yeşil,25,sebze ve bakliyat,Yurt içi,Y,E
8383,2024-03-01,Brüksel laha.,47,sebze ve bakliyat,Yurt içi,Y,E
8384,2024-03-01,Domates,25,sebze ve bakliyat,Yurt içi,Y,E
8385,2024-03-01,Enginar,63,sebze ve bakliyat,Yurt içi,Y,E
8386,2024-03-01,Fasulye-kuru,333,sebze ve bakliyat,Yurt içi,Y,E
8387,2024-03-01,Fasulye-taze,35,sebze ve bakliyat,Yurt içi,Y,E
